"crash_unit_id","crash_record_id","crash_date","unit_no","unit_type","num_passengers","vehicle_id","cmrc_veh_i","make","model","lic_plate_state","vehicle_year","vehicle_defect","vehicle_type","vehicle_use","travel_direction","maneuver","towed_i","fire_i","occupant_cnt","exceed_speed_limit_i","towed_by","towed_to","area_00_i","area_01_i","area_02_i","area_03_i","area_04_i","area_05_i","area_06_i","area_07_i","area_08_i","area_09_i","area_10_i","area_11_i","area_12_i","area_99_i","first_contact_point","cmv_id","usdot_no","ccmc_no","ilcc_no","commercial_src","gvwr","carrier_name","carrier_state","carrier_city","hazmat_placards_i","hazmat_name","un_no","hazmat_present_i","hazmat_report_i","hazmat_report_no","mcs_report_i","mcs_report_no","hazmat_vio_cause_crash_i","mcs_vio_cause_crash_i","idot_permit_no","wide_load_i","trailer1_width","trailer2_width","trailer1_length","trailer2_length","total_vehicle_length","axle_cnt","vehicle_config","cargo_body_type","load_type","hazmat_out_of_service_i","mcs_out_of_service_i","hazmat_class"
"2065897","f1843dffa3dcb28b5b366c76ccd29fe4182a3a25a393be148910f81eda26ea46e678883feff0c13641179ef7dd8f898c11a34ac8524148faeb3b5db427b8a600","2025-05-18T21:45:00.000","1","DRIVER",,"1969333",,"TOYOTA","COROLLA","IL","2014","NONE","PASSENGER","PERSONAL","W","ENTERING TRAFFIC LANE FROM PARKING",,,"1",,,,,,,,,,,,,,,,,"Y","UNKNOWN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2065898","f1843dffa3dcb28b5b366c76ccd29fe4182a3a25a393be148910f81eda26ea46e678883feff0c13641179ef7dd8f898c11a34ac8524148faeb3b5db427b8a600","2025-05-18T21:45:00.000","2","DRIVER",,"1969336",,"TESLA","OTHER (EXPLAIN IN NARRATIVE)","WI","2023","UNKNOWN","PASSENGER","PERSONAL","W","STRAIGHT AHEAD",,,"1",,,,,,"Y","Y","Y",,,,,,,,,,"SIDE-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2065899","31b071fe5a032628673be8cbd49701416a9ebd2e734a3da56e3ecbc189ba21ab8d279002f246c66721e9bb5dc969047bfb1f327fcd915e7c4d335d347936b5fc","2025-05-18T21:43:00.000","1","DRIVER",,"1969332",,"HYUNDAI","SONATA","IL","2016","UNKNOWN","PASSENGER","UNKNOWN/NA","S","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,,,,"Y",,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2065900","31b071fe5a032628673be8cbd49701416a9ebd2e734a3da56e3ecbc189ba21ab8d279002f246c66721e9bb5dc969047bfb1f327fcd915e7c4d335d347936b5fc","2025-05-18T21:43:00.000","2","DRIVER",,"1969342",,"TOYOTA","COROLLA","FL","2015","UNKNOWN","PASSENGER","UNKNOWN/NA","S","SLOW/STOP IN TRAFFIC",,,"1",,,,,,,,,,"Y",,,,,,,,"REAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2066075","b8234a9db81b190c40577c225e041678dd7eb0230fd237bd4fab05fd005496c78245871d9e752f2726df959e7ba17027ce195d4456d9c8c68d70375a658a13d5","2025-05-18T21:40:00.000","1","DRIVER",,"1969496",,"KIA","RIO / K2","IL","2019","UNKNOWN","PASSENGER","UNKNOWN/NA","N","STRAIGHT AHEAD","Y",,"1",,"PRIVATE TOW",,,,,,,,,,,,"Y","Y",,,"FRONT-LEFT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2066076","b8234a9db81b190c40577c225e041678dd7eb0230fd237bd4fab05fd005496c78245871d9e752f2726df959e7ba17027ce195d4456d9c8c68d70375a658a13d5","2025-05-18T21:40:00.000","2","DRIVER",,"1969502",,"TOYOTA","YARIS","IL","2012","NONE","PASSENGER","PERSONAL","N","STRAIGHT AHEAD",,,"1",,,,,,,,"Y",,,,,,,,,,"SIDE-LEFT-REAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2065886","34712a626fd0f19a39e6973a46cb69c27f745e6b452e09b82753bb8f6ad188f26c273589d70ce05dbbb41cb542f4f3106fe37cb59e1682a63d435169bdf3706c","2025-05-18T21:30:00.000","1","DRIVER",,"1969319",,"MERCEDES-BENZ","OTHER (EXPLAIN IN NARRATIVE)","IL",,"UNKNOWN","SPORT UTILITY VEHICLE (SUV)","UNKNOWN/NA","E","TURNING RIGHT",,,"1",,,,,,,,,,,,,,,,,"Y","FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2065887","34712a626fd0f19a39e6973a46cb69c27f745e6b452e09b82753bb8f6ad188f26c273589d70ce05dbbb41cb542f4f3106fe37cb59e1682a63d435169bdf3706c","2025-05-18T21:30:00.000","2","DRIVER","1","1969325",,"TOYOTA","PRIUS","IL","2011","NONE","PASSENGER","PERSONAL","N","STRAIGHT AHEAD",,,"2",,,,,,,,,,,"Y","Y","Y","Y","Y",,,"SIDE-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2065878","60f98adf248eea9843fb53990325884cfcc23b2ccdb238d07e13b93b20e565356d5e2f03f00c961146fc57ae1d553c775fa457de34a3c23240cebcbabe659b3d","2025-05-18T21:24:00.000","1","DRIVER",,"1969300",,"UNKNOWN","OTHER (EXPLAIN IN NARRATIVE)",,,"UNKNOWN","UNKNOWN/NA","UNKNOWN/NA","UNKNOWN","UNKNOWN/NA",,,"1",,,,,,,,,,,,,,,,,,"UNKNOWN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2065879","60f98adf248eea9843fb53990325884cfcc23b2ccdb238d07e13b93b20e565356d5e2f03f00c961146fc57ae1d553c775fa457de34a3c23240cebcbabe659b3d","2025-05-18T21:24:00.000","2","DRIVER",,"1969307",,"MITSUBISHI","MIRAGE","IL","2018","UNKNOWN","PASSENGER","PERSONAL","E","STRAIGHT AHEAD","Y",,"1",,"private tow",,,"Y","Y",,,,,,,,,"Y","Y",,"REAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2065880","60f98adf248eea9843fb53990325884cfcc23b2ccdb238d07e13b93b20e565356d5e2f03f00c961146fc57ae1d553c775fa457de34a3c23240cebcbabe659b3d","2025-05-18T21:24:00.000","3","PARKED",,"1969310",,"UNKNOWN","OTHER (EXPLAIN IN NARRATIVE)","IL",,"UNKNOWN","OTHER","UNKNOWN/NA","E","PARKED",,,"0",,,,,,,,,,,,,,,,,,"REAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2065892","fe52623a5ebcc225d83b6c794e0d779c3f7f6ae58352800abaf7c9a1a02a925fec671679bc3dc48ce4813c1720c2dc6f1553d3fd5858510f28bf950fa4c51b6a","2025-05-18T21:22:00.000","1","DRIVER",,"1969318",,"CHRYSLER","SEBRING","IL","2008","NONE","PASSENGER","PERSONAL","W","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,,,"Y",,,"FRONT-LEFT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2065893","fe52623a5ebcc225d83b6c794e0d779c3f7f6ae58352800abaf7c9a1a02a925fec671679bc3dc48ce4813c1720c2dc6f1553d3fd5858510f28bf950fa4c51b6a","2025-05-18T21:22:00.000","2","PARKED",,"1969322",,"FORD","FOCUS","IL","2016","NONE","PASSENGER","PERSONAL","W","PARKED",,,"0",,,,,,,,,"Y",,,,,,,,,"REAR-RIGHT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2065894","fe52623a5ebcc225d83b6c794e0d779c3f7f6ae58352800abaf7c9a1a02a925fec671679bc3dc48ce4813c1720c2dc6f1553d3fd5858510f28bf950fa4c51b6a","2025-05-18T21:22:00.000","3","PARKED",,"1969324",,"INFINITI","G37","IL","2017","NONE","PASSENGER","PERSONAL","W","PARKED",,,"0",,,,,,,,,,"Y",,,,,,,,"REAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2066047","3fe4dbddf9d76537f41df641c256de1a47cf571c88069ccaa91478306ca2e1d958a0add64355e05b981244275f0019aedb80f5a26030b29cb6f9c172fdd4c475","2025-05-18T21:20:00.000","1","DRIVER",,"1969457",,"HYUNDAI","VERACRUZ","IL","2008","NONE","PASSENGER","UNKNOWN/NA","N","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,,,,,"Y","UNKNOWN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2066048","3fe4dbddf9d76537f41df641c256de1a47cf571c88069ccaa91478306ca2e1d958a0add64355e05b981244275f0019aedb80f5a26030b29cb6f9c172fdd4c475","2025-05-18T21:20:00.000","2","DRIVER",,"1969458",,"TOYOTA","OTHER (EXPLAIN IN NARRATIVE)","IL","2015","NONE","PASSENGER","UNKNOWN/NA","N","STRAIGHT AHEAD",,,"1",,,,,,,,,"Y","Y","Y",,,,,"Y",,"REAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2066049","3fe4dbddf9d76537f41df641c256de1a47cf571c88069ccaa91478306ca2e1d958a0add64355e05b981244275f0019aedb80f5a26030b29cb6f9c172fdd4c475","2025-05-18T21:20:00.000","3","DRIVER","1","1969459",,"HONDA","CR-V","IL","2025","NONE","PASSENGER","PERSONAL","N","STRAIGHT AHEAD",,,"2",,,,,,,,,"Y","Y","Y",,,,,,,"REAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2065876","d3df25b22e91294a550c9a54f2349d87232eee52d2b6645b6b4684fb4c17a441b944c210f9e966c45ad45752e6cc2f12d7e09a739d228ba692fee0e87301055d","2025-05-18T21:20:00.000","1","DRIVER",,"1969301",,"JEEP","GLADIATOR","IL","2023","UNKNOWN","TRUCK - SINGLE UNIT","PERSONAL","NW","STRAIGHT AHEAD",,,"1",,,,,"Y",,,,,,,,,,"Y","Y",,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2065877","d3df25b22e91294a550c9a54f2349d87232eee52d2b6645b6b4684fb4c17a441b944c210f9e966c45ad45752e6cc2f12d7e09a739d228ba692fee0e87301055d","2025-05-18T21:20:00.000","2","DRIVER",,"1969308",,"HONDA","CR-V","IL","2013","NONE","SPORT UTILITY VEHICLE (SUV)","PERSONAL","NW","SLOW/STOP IN TRAFFIC",,,"1",,,,,,,,,"Y","Y","Y",,,,,,,"REAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2065916","c15073cb1d0590680ea737e883c5d01c719ca8bfee0e9801cd545bde9b4df0d6334592b3feb25d0f20f94cf6e34bd2b146469437dd1607f620a773ad77abff24","2025-05-18T21:12:00.000","1","DRIVER",,"1969345",,"HONDA","ACCORD","IL","2007","UNKNOWN","PASSENGER","UNKNOWN/NA","S","STRAIGHT AHEAD","Y",,"1",,,,,"Y",,,,,,,,,,"Y","Y",,"FRONT-RIGHT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2065917","c15073cb1d0590680ea737e883c5d01c719ca8bfee0e9801cd545bde9b4df0d6334592b3feb25d0f20f94cf6e34bd2b146469437dd1607f620a773ad77abff24","2025-05-18T21:12:00.000","2","PARKED",,"1969347",,"HONDA","ODYSSEY","WI","2010","NONE","VAN/MINI-VAN","UNKNOWN/NA","S","PARKED",,,"0",,,,,,,,,"Y","Y","Y",,,,,,,"REAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2065873","c9e16c7d68c6b6275d7d97123e36c16c9537af2b5c5564c359a585c115e5718adf24cc3fcb741673a0b78f7ff72d64b9eab36f24d7657d8bbc0be50010dd7b4a","2025-05-18T21:08:00.000","1","DRIVER",,"1969306",,"HYUNDAI","ELANTRA","IL","2013","BRAKES","PASSENGER","PERSONAL","W","STRAIGHT AHEAD","Y",,"1",,"CITY","2",,"Y",,,,,,,,,,"Y","Y",,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2065874","c9e16c7d68c6b6275d7d97123e36c16c9537af2b5c5564c359a585c115e5718adf24cc3fcb741673a0b78f7ff72d64b9eab36f24d7657d8bbc0be50010dd7b4a","2025-05-18T21:08:00.000","2","DRIVER",,"1969338",,"NISSAN","VERSA","IL","2024","NONE","PASSENGER","PERSONAL","W","STRAIGHT AHEAD","Y",,"1",,"PERSONAL TOW",,,"Y",,,,"Y","Y","Y",,,,"Y","Y",,"REAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2065875","c9e16c7d68c6b6275d7d97123e36c16c9537af2b5c5564c359a585c115e5718adf24cc3fcb741673a0b78f7ff72d64b9eab36f24d7657d8bbc0be50010dd7b4a","2025-05-18T21:08:00.000","3","DRIVER",,"1969321",,"GENERAL MOTORS CORPORATION (GMC)","YUKON","IL","2007","NONE","PASSENGER","PERSONAL","W","STRAIGHT AHEAD",,,"1",,,,,,,,,"Y","Y","Y",,,,,,,"REAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2065890","8d3822b6c119d8fece2608dedfa55b43693e43713c55bba0fb4a1f6c1e2e53569728e9353b2ee8807b5ff7f076b78e052f168d886ecd8b4af2e83a057280c47c","2025-05-18T21:05:00.000","1","DRIVER",,"1969314",,"VOLKSWAGEN","JETTA","IL","2010","UNKNOWN","PASSENGER","PERSONAL","S","TURNING LEFT",,,"1",,,,,,,,,,,,,,,,"Y",,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2065891","8d3822b6c119d8fece2608dedfa55b43693e43713c55bba0fb4a1f6c1e2e53569728e9353b2ee8807b5ff7f076b78e052f168d886ecd8b4af2e83a057280c47c","2025-05-18T21:05:00.000","2","PEDESTRIAN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2065959","dbd083dd7b9f63b1d1d2fcc480ef30ba8e9c4cd7436a9a1a10e79f4cde0e2bda531aecd56cf3aa8a952aa45bf31d6437c76d4ccdc08b7c434079b9cc89145c29","2025-05-18T21:05:00.000","2","DRIVER",,"1969384",,"UNKNOWN","OTHER (EXPLAIN IN NARRATIVE)",,,"UNKNOWN","PASSENGER","UNKNOWN/NA","N","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,,,,,,"UNKNOWN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2065960","dbd083dd7b9f63b1d1d2fcc480ef30ba8e9c4cd7436a9a1a10e79f4cde0e2bda531aecd56cf3aa8a952aa45bf31d6437c76d4ccdc08b7c434079b9cc89145c29","2025-05-18T21:05:00.000","1","DRIVER",,"1969386",,"LEXUS","ES350","IL","2007","UNKNOWN","PASSENGER","PERSONAL","W","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,,,,,,"FRONT-LEFT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2065901","d97941ca3fcdef60a5804892f75e4309ad6f975dea4b138a2684ecca38014949d056ad23cba27c2eb810acbf14d03765ea90086ae5e43c8bbab3b25f1ac4e180","2025-05-18T21:00:00.000","1","DRIVER",,"1969334",,"HYUNDAI","SONATA","IL","2009","NONE","PASSENGER","PERSONAL","E","PASSING/OVERTAKING",,,"1",,,,,,,,,,,,,,,,,,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2065902","d97941ca3fcdef60a5804892f75e4309ad6f975dea4b138a2684ecca38014949d056ad23cba27c2eb810acbf14d03765ea90086ae5e43c8bbab3b25f1ac4e180","2025-05-18T21:00:00.000","2","DRIVER",,"1969339",,"FORD","F150","IL","2008","NONE","PICKUP","PERSONAL","N","STRAIGHT AHEAD",,,"1",,,,,,,,,,,"Y","Y","Y","Y","Y",,,"SIDE-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2066483","f84120106a15073c2c19060e371cf556648448ece4f8e64100fbd93299f13d6f8ecad832944cd2c6c00ca4b43ec223c413f14bcbf1bce7b8081b648186714db4","2025-05-18T21:00:00.000","1","DRIVER",,"1969889",,"TOYOTA","CAMRY","IL","2014","UNKNOWN","PASSENGER","TAXI/FOR HIRE","N","TURNING RIGHT","Y",,"1",,"TT19","AUTO LOT",,,,,,,,,,,,,,,"UNKNOWN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2065857","fdf45972fb0d37b2067c42c2ed1004019659e3a725305ca20a12aa5e71f62f62cdae0aa0ea48cfdb6196322b06e70f8ad2ec21af124b3ed005e3a3e33d6d4b74","2025-05-18T20:47:00.000","1","DRIVER","1","1969286",,"VOLKSWAGEN","TIGUAN","IL","2020","NONE","PASSENGER","PERSONAL","N","TURNING LEFT",,,"2",,,,,"Y",,,,,,,,,,,,,"FRONT-RIGHT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2065858","fdf45972fb0d37b2067c42c2ed1004019659e3a725305ca20a12aa5e71f62f62cdae0aa0ea48cfdb6196322b06e70f8ad2ec21af124b3ed005e3a3e33d6d4b74","2025-05-18T20:47:00.000","2","DRIVER","1","1969292",,"CHEVROLET","EQUINOX",,"2006","NONE","PASSENGER","PERSONAL","W","STRAIGHT AHEAD",,,"2",,,,,"Y",,,,,,,,,,,"Y",,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2066233","20b195b674dd198893ae9144c95688c54bf63b8179ef7b8a9725859be9eeac72651234437066fc92784886fd4b6b6ed412d6ccc0dd6d7928c92db8a104a24974","2025-05-18T20:30:00.000","1","DRIVER",,"1969645",,"UNKNOWN","OTHER (EXPLAIN IN NARRATIVE)",,,"NONE","PASSENGER","PERSONAL","UNKNOWN","UNKNOWN/NA",,,"1",,,,,,,,,,,,,,,,,,"UNKNOWN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2066234","20b195b674dd198893ae9144c95688c54bf63b8179ef7b8a9725859be9eeac72651234437066fc92784886fd4b6b6ed412d6ccc0dd6d7928c92db8a104a24974","2025-05-18T20:30:00.000","2","PARKED",,"1969648",,"MERCEDES-BENZ","E300","IL","2019","NONE","PASSENGER","PERSONAL","E","PARKED","Y",,"0",,,,,"Y","Y",,,"N","Y","Y",,,,,,,"SIDE-LEFT-REAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2065871","905141ad842d9b09336323d740c811c2035de6d810b1324882c920e76bb182df0fa641061fd28d097fc765a252e3d217382ec537e213eb3c3dfd92d4e407787d","2025-05-18T20:30:00.000","1","DRIVER",,"1969311",,"UNKNOWN","OTHER (EXPLAIN IN NARRATIVE)",,,"UNKNOWN","PICKUP","UNKNOWN/NA","W","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,,,,,,"UNKNOWN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2065872","905141ad842d9b09336323d740c811c2035de6d810b1324882c920e76bb182df0fa641061fd28d097fc765a252e3d217382ec537e213eb3c3dfd92d4e407787d","2025-05-18T20:30:00.000","2","DRIVER",,"1969316",,"TOYOTA","CAMRY",,,"UNKNOWN","PASSENGER","PERSONAL","N","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,,"Y","Y",,,"FRONT-LEFT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2065843","bb03b73ea4aa6ffa044efebc16ef45664dac325c439ec84b53d6cc19e550c88e3e357d40755751e61a681bddbd06b5bd395213e6a1960ae144fc6cad6996b3a5","2025-05-18T20:20:00.000","1","DRIVER","1","1969277",,"MAZDA","CX-5","IL","2019","UNKNOWN","PASSENGER","PERSONAL","W","STRAIGHT AHEAD","Y",,"2",,"Personal",,,"Y","Y",,,,,,,,,,"Y",,"FRONT-RIGHT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2065844","bb03b73ea4aa6ffa044efebc16ef45664dac325c439ec84b53d6cc19e550c88e3e357d40755751e61a681bddbd06b5bd395213e6a1960ae144fc6cad6996b3a5","2025-05-18T20:20:00.000","2","PARKED",,"1969281",,"VOLVO","XC90","WI","2016","UNKNOWN","PASSENGER","PERSONAL","W","PARKED",,,"0",,,,,,,,,,,"Y","Y","Y","Y","Y",,,"REAR-LEFT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2065861","31f9a7d87f2d1290aafc01a82e6670ec00f1d1c4d26052a08c4fba6a7949d73806178ed6490d6c074cdc26612c6df81ee9e6c93791676ad2e647c7f57760a895","2025-05-18T20:00:00.000","1","DRIVER",,"1969284",,"UNKNOWN","OPEN BODY",,,"UNKNOWN","PASSENGER","PERSONAL","W","CHANGING LANES",,,"1",,,,,"Y","Y","Y",,,,,,,,,,,"FRONT-LEFT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2065862","31f9a7d87f2d1290aafc01a82e6670ec00f1d1c4d26052a08c4fba6a7949d73806178ed6490d6c074cdc26612c6df81ee9e6c93791676ad2e647c7f57760a895","2025-05-18T20:00:00.000","2","DRIVER",,"1969290",,"NOVA BUS","OTHER (EXPLAIN IN NARRATIVE)","IL","2016","NONE","BUS OVER 15 PASS.","OTHER","W","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,"Y","Y","Y",,,"FRONT-LEFT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2066040","d9aa640fba2662f7fc5a8d2defc0b128a2c8863a3336f007a8a9d3a182b7d7091da100010337292810d193aee59bbe1380ce9264a51e6cb39b8c9c586398dc4f","2025-05-18T20:00:00.000","1","DRIVER",,"1969460",,"UNKNOWN","ENCLOSED BODY",,,"UNKNOWN","UNKNOWN/NA","UNKNOWN/NA","UNKNOWN","UNKNOWN/NA",,,"1",,,,,,,,,,,,,,,,,"Y","UNKNOWN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2066041","d9aa640fba2662f7fc5a8d2defc0b128a2c8863a3336f007a8a9d3a182b7d7091da100010337292810d193aee59bbe1380ce9264a51e6cb39b8c9c586398dc4f","2025-05-18T20:00:00.000","2","PARKED",,"1969465",,"GENERAL MOTORS CORPORATION (GMC)","YUKON","IN","2017","NONE","PASSENGER","NOT IN USE","S","PARKED",,,"0",,,,,,,,,,,,,,"Y","Y",,,"FRONT-LEFT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2065884","df86685beb68925d97577a241021b50eed7c115ab77d11163ffb88c8736481cad7a2db2eab6b1c72d073ea0bf08f2d002c9e027bb3ee67799dd2fdf5a330c434","2025-05-18T20:00:00.000","1","DRIVER",,"1969305",,"BMW","X5",,,"UNKNOWN","PASSENGER","PERSONAL","S","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,,,,"Y",,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2065885","df86685beb68925d97577a241021b50eed7c115ab77d11163ffb88c8736481cad7a2db2eab6b1c72d073ea0bf08f2d002c9e027bb3ee67799dd2fdf5a330c434","2025-05-18T20:00:00.000","2","DRIVER",,"1969309",,"INFINITI","G37",,,"UNKNOWN","PASSENGER","PERSONAL","S","STRAIGHT AHEAD",,,"1",,,,,,,,,,"Y",,,,,,,,"REAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2065851","070f7ba88faa78021da3cf3c1cb69cf87de8383895ad330cbe65789c42c0a4e04702364de48255f929bd14eebcd30428317e19fd71f7314b20b9ed2c680d170a","2025-05-18T19:48:00.000","1","DRIVER","1","1969282",,"CHEVROLET","MALIBU","IL","2015","UNKNOWN","PASSENGER","PERSONAL","W","STRAIGHT AHEAD","Y",,"2",,"STREETS AND SANITATION",,,"Y",,,,,,,,,,"Y","Y",,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2065852","070f7ba88faa78021da3cf3c1cb69cf87de8383895ad330cbe65789c42c0a4e04702364de48255f929bd14eebcd30428317e19fd71f7314b20b9ed2c680d170a","2025-05-18T19:48:00.000","2","DRIVER",,"1969288",,"NISSAN","SENTRA","IL","2021","UNKNOWN","PASSENGER","PERSONAL","E","STRAIGHT AHEAD","Y",,"1",,"PRIVATE TOW",,,,,,,,,,,,,"Y","Y",,"FRONT-LEFT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2065855","bf34ad30b4ec25c144155eb2e0e61b96f4da8cb3347a089a51a6ee1a5859d2250d77924253cbea095cf201c834ed90ac8002d69cb9a1237d4563bc9915ca8ff9","2025-05-18T19:48:00.000","1","DRIVER",,"1969299",,"HONDA","ACCORD","IL","2013","NONE","PASSENGER","PERSONAL","S","BACKING",,,"1",,,,,,,,,,,,,,,,,"Y","REAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2065856","bf34ad30b4ec25c144155eb2e0e61b96f4da8cb3347a089a51a6ee1a5859d2250d77924253cbea095cf201c834ed90ac8002d69cb9a1237d4563bc9915ca8ff9","2025-05-18T19:48:00.000","2","PARKED",,"1969294",,"JEEP","WRANGLER","IL","2021","NONE","SPORT UTILITY VEHICLE (SUV)","PERSONAL","E","PARKED",,,"0",,,,,,,,,,,,,"Y",,,,,"SIDE-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2065849","76e583d43409c57a9e51bd2c198f1ed58f14b463d27f017d138c50328b7a8ee8d19aadd34b2fca8c6edab8adf49a9b72fb4ad1931b6d0fd6d0808d99285cea7c","2025-05-18T19:40:00.000","1","DRIVER",,"1969280",,"GENERAL MOTORS CORPORATION (GMC)","SIERRA","IL","2021","UNKNOWN","PICKUP","UNKNOWN/NA","E","UNKNOWN/NA",,,"1",,,,,"Y","Y","Y",,,,,,,,,,,"UNKNOWN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2065850","76e583d43409c57a9e51bd2c198f1ed58f14b463d27f017d138c50328b7a8ee8d19aadd34b2fca8c6edab8adf49a9b72fb4ad1931b6d0fd6d0808d99285cea7c","2025-05-18T19:40:00.000","2","PARKED",,"1969283",,"FORD","TRANSIT CONNECT","IL","2016","UNKNOWN","VAN/MINI-VAN","UNKNOWN/NA","E","PARKED",,,"0",,,,,,,,,,,,,,"Y","Y",,,"FRONT-LEFT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2066637","533b948c15b861c11453a68f4fcc0d43aa34fdf0777dd3962026250d8e53dfffda2a8e6ca74001a951595f0e794de42c0325b11d8591dd90e74929899e9ffa6b","2025-05-18T19:32:00.000","1","DRIVER",,"1970049",,"TOYOTA","COROLLA","IL","2012","UNKNOWN","PASSENGER","PERSONAL","N","TURNING LEFT",,,"1",,,,,,,,,,,"Y","Y",,,,,,"REAR-LEFT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2066638","533b948c15b861c11453a68f4fcc0d43aa34fdf0777dd3962026250d8e53dfffda2a8e6ca74001a951595f0e794de42c0325b11d8591dd90e74929899e9ffa6b","2025-05-18T19:32:00.000","2","DRIVER",,"1970053",,"CHEVROLET","SUBURBAN","IL","2019","NONE","SPORT UTILITY VEHICLE (SUV)","TAXI/FOR HIRE","E","STRAIGHT AHEAD",,,"1",,,,,"Y","Y",,,,,,,,,,"Y",,"REAR-RIGHT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2065838","f165b9caf6ce9bd2bb45e6c470db548ecdf0c2a70976cdfc7ae77260df706f8e3a9e50bc08f0ce58ffafa918a7740b6efaa79784dd8781add20ba048429f2030","2025-05-18T19:31:00.000","1","DRIVER",,"1969271",,"CHEVROLET","MALIBU","WI","2020","NONE","PASSENGER","PERSONAL","S","PASSING/OVERTAKING",,,"1",,,,,,,,"Y","Y",,,,,,,,,"SIDE-RIGHT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
